tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,Month,Day
488,2018-02-17 00:54:09.557,2018-02-17 01:02:18.324,3280,Astor Place,40.71928220070703,-74.07126188278198,3280,Astor Place,40.71928220070703,-74.07126188278198,31890,Subscriber,1976,1,2,17
271,2018-07-05 12:45:05.561,2018-07-05 12:49:37.315,3195,Sip Ave,40.730742625306576,-74.06378388404845,3194,McGinley Square,40.7253399253558,-74.06762212514876,33586,Subscriber,1973,1,7,5
229,2018-08-26 16:26:15.650,2018-08-26 16:30:05.114,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595965999996,-74.044247311,26305,Subscriber,1973,1,8,26
677,2018-10-29 18:45:14.198,2018-10-29 18:56:32.100,3640,Journal Square,40.733670000000004,-74.0625,3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,29297,Subscriber,1987,1,10,29
895,2018-08-07 22:46:21.921,2018-08-07 23:01:17.202,3638,Washington St,40.7242941,-74.0354826,3192,Liberty Light Rail,40.711242299999995,-74.0557013,26201,Subscriber,1995,2,8,7
106,2018-07-20 09:08:32.673,2018-07-20 09:10:18.702,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3202,Newport PATH,40.7272235,-74.03375890000001,29283,Subscriber,1980,2,7,20
874,2018-07-20 08:33:25.107,2018-07-20 08:47:59.861,3213,Van Vorst Park,40.71848892,-74.047726625,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,33670,Subscriber,1990,2,7,20
396,2018-11-27 08:57:57.068,2018-11-27 09:04:34.041,3202,Newport PATH,40.7272235,-74.03375890000001,3183,Exchange Place,40.7162469,-74.0334588,29289,Subscriber,1964,1,11,27
513,2018-10-09 20:13:29.746,2018-10-09 20:22:03.546,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,29242,Subscriber,1994,2,10,9
880,2018-09-15 17:24:16.355,2018-09-15 17:38:56.745,3211,Newark Ave,40.72152515,-74.046304543,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,33679,Subscriber,1969,0,9,15
138,2018-05-08 17:36:00.080,2018-05-08 17:38:18.897,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,33565,Subscriber,1983,2,5,8
190,2018-08-26 18:45:45.764,2018-08-26 18:48:55.844,3483,Montgomery St,40.71942,-74.05099,3205,JC Medical Center,40.71653978099194,-74.0496379137039,29674,Subscriber,1975,1,8,26
827,2018-08-18 11:15:22.995,2018-08-18 11:29:10.483,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,29575,Subscriber,1988,1,8,18
365,2018-08-09 18:05:10.158,2018-08-09 18:11:16.009,3638,Washington St,40.7242941,-74.0354826,3185,City Hall,40.717732500000004,-74.04384499999999,26193,Subscriber,1975,2,8,9
422,2018-12-10 12:28:36.199,2018-12-10 12:35:38.394,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3186,Grove St PATH,40.71958611647166,-74.0431174635887,26205,Subscriber,1981,1,12,10
436,2018-05-15 14:49:12.870,2018-05-15 14:56:29.320,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3183,Exchange Place,40.7162469,-74.0334588,26269,Subscriber,1969,1,5,15
149,2018-06-27 08:25:58.254,2018-06-27 08:28:28.053,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.0431174635887,26274,Subscriber,1981,2,6,27
1705,2018-02-09 15:15:11.835,2018-02-09 15:43:37.643,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3186,Grove St PATH,40.71958611647166,-74.0431174635887,31701,Subscriber,1971,2,2,9
401,2018-11-30 09:29:47.089,2018-11-30 09:36:28.684,3483,Montgomery St,40.71942,-74.05099,3183,Exchange Place,40.7162469,-74.0334588,29199,Subscriber,1949,1,11,30
383,2018-08-29 17:23:28.325,2018-08-29 17:29:51.942,3202,Newport PATH,40.7272235,-74.03375890000001,3203,Hamilton Park,40.727595965999996,-74.044247311,26244,Subscriber,1968,1,8,29
253,2018-12-05 18:14:34.641,2018-12-05 18:18:48.482,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595965999996,-74.044247311,29662,Subscriber,1977,1,12,5
374,2018-04-09 18:48:01.926,2018-04-09 18:54:16.777,3213,Van Vorst Park,40.71848892,-74.047726625,3183,Exchange Place,40.7162469,-74.0334588,26248,Subscriber,1969,0,4,9
569,2018-06-15 10:43:10.926,2018-06-15 10:52:40.023,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.0431174635887,33670,Subscriber,1978,1,6,15
559,2018-03-30 07:38:12.598,2018-03-30 07:47:32.054,3280,Astor Place,40.71928220070703,-74.07126188278198,3195,Sip Ave,40.730742625306576,-74.06378388404845,26236,Subscriber,1989,2,3,30
2621,2018-08-12 13:46:34.754,2018-08-12 14:30:16.109,3211,Newark Ave,40.72152515,-74.046304543,3213,Van Vorst Park,40.71848892,-74.047726625,33674,Subscriber,1976,1,8,12
325,2018-09-28 19:37:14.811,2018-09-28 19:42:40.546,3195,Sip Ave,40.730742625306576,-74.06378388404845,3225,Baldwin at Montgomery,40.7236589,-74.0641943,29467,Subscriber,1976,0,9,28
87,2018-08-12 20:32:11.435,2018-08-12 20:33:39.147,3185,City Hall,40.717732500000004,-74.04384499999999,3186,Grove St PATH,40.71958611647166,-74.0431174635887,26301,Subscriber,1978,1,8,12
547,2018-02-06 10:30:48.213,2018-02-06 10:39:55.817,3638,Washington St,40.7242941,-74.0354826,3183,Exchange Place,40.7162469,-74.0334588,26317,Subscriber,1989,2,2,6
489,2018-08-16 17:08:09.298,2018-08-16 17:16:18.971,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,29230,Subscriber,1888,0,8,16
225,2018-09-30 01:11:36.954,2018-09-30 01:15:22.897,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.721123600000006,-74.03805095,29492,Subscriber,1983,1,9,30
366,2018-08-30 17:27:34.642,2018-08-30 17:33:40.772,3183,Exchange Place,40.7162469,-74.0334588,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,29569,Subscriber,1988,1,8,30
514,2018-09-14 20:54:27.511,2018-09-14 21:03:02.286,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3185,City Hall,40.717732500000004,-74.04384499999999,29452,Subscriber,1981,1,9,14
271,2018-07-04 14:30:56.772,2018-07-04 14:35:28.379,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595965999996,-74.044247311,26304,Subscriber,1984,1,7,4
186,2018-08-17 08:24:00.403,2018-08-17 08:27:07.171,3681,Grand St,40.71517767732029,-74.03768330812454,3639,Harborside,40.71925170000001,-74.034234,29660,Subscriber,1988,2,8,17
1361,2018-08-24 12:40:18.475,2018-08-24 13:02:59.842,3185,City Hall,40.717732500000004,-74.04384499999999,3185,City Hall,40.717732500000004,-74.04384499999999,33648,Subscriber,1992,2,8,24
407,2018-07-18 08:27:38.180,2018-07-18 08:34:25.926,3639,Harborside,40.71925170000001,-74.034234,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,26225,Subscriber,1990,1,7,18
293,2018-06-08 09:29:00.911,2018-06-08 09:33:54.761,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887,26237,Subscriber,1989,1,6,8
265,2018-01-26 21:28:47.053,2018-01-26 21:33:12.076,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3638,Washington St,40.7242941,-74.0354826,29626,Subscriber,1984,1,1,26
253,2018-10-06 12:47:30.079,2018-10-06 12:51:43.536,3207,Oakland Ave,40.7376037,-74.05247829999999,3206,Hilltop,40.7311689,-74.0575736,33620,Subscriber,1985,1,10,6
302,2018-06-07 07:58:41.113,2018-06-07 08:03:43.847,3639,Harborside,40.71925170000001,-74.034234,3202,Newport PATH,40.7272235,-74.03375890000001,33571,Subscriber,1956,1,6,7
431,2018-09-05 18:36:36.337,2018-09-05 18:43:48.069,3195,Sip Ave,40.730742625306576,-74.06378388404845,3212,Christ Hospital,40.734785818,-74.050443636,33570,Subscriber,1961,1,9,5
517,2018-08-08 07:19:06.377,2018-08-08 07:27:43.501,3198,Heights Elevator,40.748715945380226,-74.04044330120088,3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,32259,Subscriber,1956,1,8,8
292,2018-07-21 10:22:38.916,2018-07-21 10:27:31.365,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3202,Newport PATH,40.7272235,-74.03375890000001,33588,Subscriber,1973,2,7,21
354,2018-10-09 18:07:09.228,2018-10-09 18:13:04.184,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3195,Sip Ave,40.730742625306576,-74.06378388404845,29573,Subscriber,1990,1,10,9
1109,2018-04-13 18:29:00.327,2018-04-13 18:47:29.527,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3201,Dey St,40.737711,-74.066921,29219,Subscriber,1985,1,4,13
705,2018-08-28 09:21:00.458,2018-08-28 09:32:46.285,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3211,Newark Ave,40.72152515,-74.046304543,26237,Subscriber,1990,1,8,28
732,2018-09-20 19:43:40.216,2018-09-20 19:55:52.354,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3210,Pershing Field,40.742677141,-74.051788633,29546,Subscriber,1989,1,9,20
347,2018-10-01 16:40:17.298,2018-10-01 16:46:04.834,3681,Grand St,40.71517767732029,-74.03768330812454,3213,Van Vorst Park,40.71848892,-74.047726625,29236,Subscriber,1972,2,10,1
229,2018-07-12 06:51:01.442,2018-07-12 06:54:50.820,3198,Heights Elevator,40.748715945380226,-74.04044330120088,3196,Riverview Park,40.7443187,-74.04399090000001,33581,Subscriber,1979,2,7,12
247,2018-07-12 08:41:45.745,2018-07-12 08:45:53.387,3187,Warren St,40.721123600000006,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,29612,Subscriber,1975,1,7,12
1429,2018-05-28 15:15:51.410,2018-05-28 15:39:40.971,3639,Harborside,40.71925170000001,-74.034234,3192,Liberty Light Rail,40.711242299999995,-74.0557013,33581,Customer,1969,0,5,28
211,2018-07-05 15:18:39.863,2018-07-05 15:22:11.081,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.0431174635887,29590,Subscriber,1992,2,7,5
2761,2018-01-27 22:00:17.753,2018-01-27 22:46:19.515,3190,Garfield Ave Station,40.7104670233797,-74.07003879547119,3192,Liberty Light Rail,40.711242299999995,-74.0557013,31772,Subscriber,1986,2,1,27
608,2018-08-21 07:21:49.118,2018-08-21 07:31:57.591,3198,Heights Elevator,40.748715945380226,-74.04044330120088,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,33652,Subscriber,1992,1,8,21
315,2018-10-13 14:00:35.659,2018-10-13 14:05:51.045,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3639,Harborside,40.71925170000001,-74.034234,26204,Subscriber,1995,2,10,13
436,2018-05-12 00:48:27.855,2018-05-12 00:55:44.515,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3639,Harborside,40.71925170000001,-74.034234,29516,Subscriber,1995,2,5,12
469,2018-02-22 20:59:06.571,2018-02-22 21:06:56.115,3202,Newport PATH,40.7272235,-74.03375890000001,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,31694,Subscriber,1981,2,2,22
986,2018-08-02 13:27:01.120,2018-08-02 13:43:27.522,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3192,Liberty Light Rail,40.711242299999995,-74.0557013,26201,Customer,1969,0,8,2
216,2018-06-03 12:09:21.101,2018-06-03 12:12:57.692,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3213,Van Vorst Park,40.71848892,-74.047726625,33586,Subscriber,1977,1,6,3
192,2018-05-06 18:43:49.897,2018-05-06 18:47:02.826,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.03375890000001,29255,Customer,1969,0,5,6
266,2018-09-18 20:07:06.207,2018-09-18 20:11:32.629,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,33665,Subscriber,1990,1,9,18
369,2018-05-21 20:16:12.755,2018-05-21 20:22:21.874,3187,Warren St,40.721123600000006,-74.03805095,3203,Hamilton Park,40.727595965999996,-74.044247311,33628,Subscriber,1970,1,5,21
216,2018-06-05 16:22:07.590,2018-06-05 16:25:43.825,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.7124188237569,-74.03852552175522,33604,Subscriber,1980,1,6,5
257,2018-06-11 17:39:56.450,2018-06-11 17:44:14.344,3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887,29681,Subscriber,1988,2,6,11
205,2018-08-23 10:00:14.373,2018-08-23 10:03:39.944,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,33679,Subscriber,1988,2,8,23
441,2018-09-04 19:18:14.990,2018-09-04 19:25:36.405,3195,Sip Ave,40.730742625306576,-74.06378388404845,3210,Pershing Field,40.742677141,-74.051788633,29523,Subscriber,1995,2,9,4
218,2018-12-14 15:36:34.508,2018-12-14 15:40:12.542,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3209,Brunswick St,40.7241765,-74.05065640000001,29601,Subscriber,1989,1,12,14
906,2018-01-23 17:09:33.864,2018-01-23 17:24:40.709,3183,Exchange Place,40.7162469,-74.0334588,3194,McGinley Square,40.7253399253558,-74.06762212514876,31878,Subscriber,1989,1,1,23
367,2018-08-09 08:16:16.822,2018-08-09 08:22:24.004,3210,Pershing Field,40.742677141,-74.051788633,3195,Sip Ave,40.730742625306576,-74.06378388404845,31151,Subscriber,1995,2,8,9
376,2018-10-10 08:31:50.941,2018-10-10 08:38:07.272,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,33581,Subscriber,1978,1,10,10
520,2018-05-01 17:25:25.235,2018-05-01 17:34:05.771,3639,Harborside,40.71925170000001,-74.034234,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,33605,Subscriber,1963,2,5,1
205,2018-06-23 22:26:23.193,2018-06-23 22:29:48.953,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,33611,Subscriber,1960,1,6,23
388,2018-01-28 20:42:35.943,2018-01-28 20:49:04.582,3202,Newport PATH,40.7272235,-74.03375890000001,3203,Hamilton Park,40.727595965999996,-74.044247311,31938,Subscriber,1980,1,1,28
297,2018-08-22 08:17:47.334,2018-08-22 08:22:44.383,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3183,Exchange Place,40.7162469,-74.0334588,29602,Subscriber,1970,1,8,22
419,2018-10-18 09:31:09.802,2018-10-18 09:38:09.634,3210,Pershing Field,40.742677141,-74.051788633,3220,5 Corners Library,40.73496102000952,-74.05950307846071,26289,Subscriber,1990,1,10,18
508,2018-06-19 08:08:45.235,2018-06-19 08:17:13.823,3203,Hamilton Park,40.727595965999996,-74.044247311,3639,Harborside,40.71925170000001,-74.034234,29209,Subscriber,1974,1,6,19
883,2018-08-06 18:15:13.835,2018-08-06 18:29:57.692,3196,Riverview Park,40.7443187,-74.04399090000001,3202,Newport PATH,40.7272235,-74.03375890000001,31151,Subscriber,1959,1,8,6
228,2018-02-20 20:10:00.970,2018-02-20 20:13:49.695,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,29610,Subscriber,1961,2,2,20
400,2018-11-18 12:23:59.657,2018-11-18 12:30:40.232,3279,Dixon Mills,40.72163014263835,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.0431174635887,29497,Subscriber,1969,0,11,18
887,2018-08-28 08:31:50.542,2018-08-28 08:46:37.641,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887,29269,Subscriber,1982,1,8,28
283,2018-09-12 18:54:34.740,2018-09-12 18:59:18.053,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,29237,Subscriber,1963,1,9,12
265,2018-04-13 18:55:46.489,2018-04-13 19:00:11.585,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,26172,Subscriber,1970,1,4,13
176,2018-02-17 13:06:18.507,2018-02-17 13:09:14.691,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3279,Dixon Mills,40.72163014263835,-74.04996782541275,31743,Subscriber,1976,0,2,17
424,2018-07-02 19:45:24.001,2018-07-02 19:52:28.014,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,26291,Subscriber,1995,1,7,2
268,2018-11-08 14:03:39.810,2018-11-08 14:08:08.466,3681,Grand St,40.71517767732029,-74.03768330812454,3638,Washington St,40.7242941,-74.0354826,29242,Subscriber,1963,1,11,8
267,2018-01-03 17:54:27.107,2018-01-03 17:58:54.592,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3209,Brunswick St,40.7241765,-74.05065640000001,26275,Subscriber,1994,1,1,3
296,2018-05-14 23:01:31.438,2018-05-14 23:06:27.647,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3275,Columbus Drive,40.71835519823214,-74.03891444206238,33618,Subscriber,1991,1,5,14
527,2018-10-06 17:54:23.206,2018-10-06 18:03:10.797,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,33680,Subscriber,1989,1,10,6
384,2018-08-20 14:23:11.817,2018-08-20 14:29:36.457,3202,Newport PATH,40.7272235,-74.03375890000001,3203,Hamilton Park,40.727595965999996,-74.044247311,26282,Subscriber,1983,2,8,20
223,2018-06-02 22:01:28.550,2018-06-02 22:05:11.879,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958611647166,-74.0431174635887,33662,Subscriber,1986,1,6,2
159,2018-08-15 10:25:44.996,2018-08-15 10:28:24.295,3681,Grand St,40.71517767732029,-74.03768330812454,3186,Grove St PATH,40.71958611647166,-74.0431174635887,26294,Subscriber,1980,1,8,15
373,2018-06-12 15:37:24.106,2018-06-12 15:43:37.196,3639,Harborside,40.71925170000001,-74.034234,3279,Dixon Mills,40.72163014263835,-74.04996782541275,26254,Subscriber,1988,1,6,12
361,2018-11-26 05:13:10.259,2018-11-26 05:19:11.560,3280,Astor Place,40.71928220070703,-74.07126188278198,3195,Sip Ave,40.730742625306576,-74.06378388404845,29251,Subscriber,1983,1,11,26
209,2018-04-20 17:33:51.155,2018-04-20 17:37:20.997,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.0431174635887,33595,Subscriber,1987,1,4,20
143,2018-09-04 08:48:17.337,2018-09-04 08:50:41.326,3267,Morris Canal,40.7124188237569,-74.03852552175522,3184,Paulus Hook,40.7141454,-74.0335519,26265,Subscriber,1977,1,9,4
469,2018-04-20 17:49:56.069,2018-04-20 17:57:45.496,3185,City Hall,40.717732500000004,-74.04384499999999,3203,Hamilton Park,40.727595965999996,-74.044247311,26315,Subscriber,1988,1,4,20
576,2018-07-15 21:48:36.780,2018-07-15 21:58:13.346,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887,33568,Subscriber,1981,1,7,15
129,2018-07-18 09:42:14.528,2018-07-18 09:44:24.269,3639,Harborside,40.71925170000001,-74.034234,3183,Exchange Place,40.7162469,-74.0334588,33635,Subscriber,1991,1,7,18
190,2018-11-10 13:47:23.814,2018-11-10 13:50:34.299,3185,City Hall,40.717732500000004,-74.04384499999999,3481,York St,40.71649,-74.04105,29244,Subscriber,1985,2,11,10
299,2018-12-14 20:24:49.928,2018-12-14 20:29:49.826,3202,Newport PATH,40.7272235,-74.03375890000001,3187,Warren St,40.721123600000006,-74.03805095,29475,Subscriber,1987,1,12,14
426,2018-08-13 21:11:19.938,2018-08-13 21:18:26.163,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3192,Liberty Light Rail,40.711242299999995,-74.0557013,33670,Subscriber,1972,1,8,13
482,2018-02-15 13:00:58.040,2018-02-15 13:09:00.458,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3275,Columbus Drive,40.71835519823214,-74.03891444206238,31695,Customer,1969,0,2,15
679,2018-10-05 10:07:10.788,2018-10-05 10:18:30.570,3209,Brunswick St,40.7241765,-74.05065640000001,3220,5 Corners Library,40.73496102000952,-74.05950307846071,29230,Subscriber,1969,0,10,5
555,2018-06-04 13:32:11.707,2018-06-04 13:41:26.808,3481,York St,40.71649,-74.04105,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,33558,Subscriber,1983,2,6,4
300,2018-12-31 11:28:34.555,2018-12-31 11:33:35.474,3202,Newport PATH,40.7272235,-74.03375890000001,3187,Warren St,40.721123600000006,-74.03805095,26312,Subscriber,1986,1,12,31
142,2018-08-16 17:45:35.263,2018-08-16 17:47:57.462,3211,Newark Ave,40.72152515,-74.046304543,3187,Warren St,40.721123600000006,-74.03805095,29573,Subscriber,1990,1,8,16
250,2018-12-05 19:49:48.032,2018-12-05 19:53:58.826,3195,Sip Ave,40.730742625306576,-74.06378388404845,3194,McGinley Square,40.7253399253558,-74.06762212514876,29541,Subscriber,1996,2,12,5
309,2018-09-01 09:45:36.065,2018-09-01 09:50:45.518,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3202,Newport PATH,40.7272235,-74.03375890000001,33651,Subscriber,1973,2,9,1
175,2018-12-27 11:26:46.192,2018-12-27 11:29:41.476,3640,Journal Square,40.733670000000004,-74.0625,3201,Dey St,40.737711,-74.066921,29556,Subscriber,1987,1,12,27
187,2018-04-11 08:47:58.874,2018-04-11 08:51:05.876,3195,Sip Ave,40.730742625306576,-74.06378388404845,3194,McGinley Square,40.7253399253558,-74.06762212514876,33561,Subscriber,1983,1,4,11
